id,name,type,parentId,longitude,latitude
360881,井冈山市,4,360800,114.289563,26.748132
360902,袁州区,4,360900,114.42794,27.796344
360921,奉新县,4,360900,115.400624,28.688254
360922,万载县,4,360900,114.445477,28.106201
360923,上高县,4,360900,114.948045,28.238591
360924,宜丰县,4,360900,114.803036,28.394466
360925,靖安县,4,360900,115.362635,28.861296
360926,铜鼓县,4,360900,114.354623,28.513291
360981,丰城市,4,360900,115.771131,28.160053
360982,樟树市,4,360900,115.546174,28.054632
360983,高安市,4,360900,115.366863,28.448054
361002,临川区,4,361000,116.311932,27.935098
361003,东乡区,4,361000,116.603159,28.249059
361021,南城县,4,361000,116.637228,27.570031
361022,黎川县,4,361000,116.907446,27.282729
361023,南丰县,4,361000,116.525898,27.21845
361024,崇仁县,4,361000,116.076363,27.754416
361025,乐安县,4,361000,115.83099,27.428682
361026,宜黄县,4,361000,116.236174,27.554744
361027,金溪县,4,361000,116.755018,27.91973
361028,资溪县,4,361000,117.060332,27.706088
361030,广昌县,4,361000,116.336556,26.843974
361102,信州区,4,361100,117.965997,28.430694
361103,广丰区,4,361100,118.189729,28.463697
361104,广信区,4,361100,117.907454,28.448893
361123,玉山县,4,361100,118.244736,28.681936
361124,铅山县,4,361100,117.734742,28.298415
361125,横峰县,4,361100,117.596433,28.407116
361126,弋阳县,4,361100,117.449346,28.378039
361127,余干县,4,361100,116.695787,28.70283
361128,鄱阳县,4,361100,116.703731,29.005675
361129,万年县,4,361100,117.058445,28.694582
361130,婺源县,4,361100,117.861532,29.248491
361181,德兴市,4,361100,117.594549,28.930557
370102,历下区,4,370100,117.07632,36.666395
370103,市中区,4,370100,116.997472,36.651121
370104,槐荫区,4,370100,116.901057,36.652264
370105,天桥区,4,370100,116.987106,36.678665
370112,历城区,4,370100,117.065233,36.680731
370113,长清区,4,370100,116.752101,36.554251
370114,章丘区,4,370100,117.526228,36.681258
370115,济阳区,4,370100,117.173722,36.978299
370116,莱芜区,4,370100,117.675828,36.214895
370117,钢城区,4,370100,117.811604,36.059393
370124,平阴县,4,370100,116.455865,36.289813
370126,商河县,4,370100,117.157165,37.309694
370171,济南高新技术产业开发区,4,370100,,
370202,市南区,4,370200,120.412002,36.075867
370203,市北区,4,370200,120.374675,36.08765
370211,黄岛区,4,370200,120.19777,35.960688
370212,崂山区,4,370200,120.469282,36.107069
370213,李沧区,4,370200,120.432652,36.145987
370214,城阳区,4,370200,120.396255,36.307624
370215,即墨区,4,370200,120.447691,36.390217
370271,青岛高新技术产业开发区,4,370200,,
370281,胶州市,4,370200,120.033382,36.26468
370283,平度市,4,370200,119.970192,36.753895
370285,莱西市,4,370200,120.517581,36.889167
370302,淄川区,4,370300,117.966978,36.644211
370303,张店区,4,370300,118.017877,36.807011
370304,博山区,4,370300,117.8627,36.495014
370305,临淄区,4,370300,118.309398,36.826882
370306,周村区,4,370300,117.869686,36.80309
370321,桓台县,4,370300,118.097923,36.959794
370322,高青县,4,370300,117.826743,37.171042
370323,沂源县,4,370300,118.170856,36.185402
370402,市中区,4,370400,117.556125,34.863791
370403,薛城区,4,370400,117.286371,34.783282
370404,峄城区,4,370400,117.590738,34.772931
370405,台儿庄区,4,370400,117.734287,34.563103
370406,山亭区,4,370400,117.461866,35.099638
370481,滕州市,4,370400,117.165881,35.11412
370502,东营区,4,370500,118.582182,37.449035
370503,河口区,4,370500,118.525519,37.886217
370505,垦利区,4,370500,118.575234,37.573412
370522,利津县,4,370500,118.255084,37.490919
370523,广饶县,4,370500,118.419437,37.053915
370571,东营经济技术开发区,4,370500,,
370572,东营港经济开发区,4,370500,,
370602,芝罘区,4,370600,121.400303,37.541312
370611,福山区,4,370600,121.267638,37.49833
370612,牟平区,4,370600,121.601015,37.387454
370613,莱山区,4,370600,121.444949,37.511322
370614,蓬莱区,4,370600,120.829141,37.795697
370671,烟台高新技术产业开发区,4,370600,,
370672,烟台经济技术开发区,4,370600,,
370681,龙口市,4,370600,120.47614,37.645281
370682,莱阳市,4,370600,120.711555,36.979757
370683,莱州市,4,370600,119.942057,37.178187
370685,招远市,4,370600,120.433904,37.354517
370686,栖霞市,4,370600,120.849595,37.335993
370687,海阳市,4,370600,121.173506,36.688316
370702,潍城区,4,370700,119.02491,36.728077
370703,寒亭区,4,370700,119.211251,36.755925
370704,坊子区,4,370700,119.166343,36.653671
370705,奎文区,4,370700,119.132288,36.707459
370724,临朐县,4,370700,118.543274,36.51246
370725,昌乐县,4,370700,118.841035,36.688035
370772,潍坊滨海经济技术开发区,4,370700,,
370781,青州市,4,370700,118.479637,36.685178
370782,诸城市,4,370700,119.412992,36.009273
370783,寿光市,4,370700,118.791062,36.857133
370784,安丘市,4,370700,119.21892,36.479642
370785,高密市,4,370700,119.80584,36.365658
370786,昌邑市,4,370700,119.403185,36.843256
370811,任城区,4,370800,116.605763,35.444226
370812,兖州区,4,370800,116.78365,35.551938
370826,微山县,4,370800,117.129188,34.806657
370827,鱼台县,4,370800,116.650526,35.012706
370828,金乡县,4,370800,116.337271,35.073419
370829,嘉祥县,4,370800,116.342308,35.40794
370830,汶上县,4,370800,116.497277,35.711891
370831,泗水县,4,370800,117.250824,35.664719
370832,梁山县,4,370800,116.131779,35.765957
370871,济宁高新技术产业开发区,4,370800,,
370881,曲阜市,4,370800,116.986212,35.581933
370883,邹城市,4,370800,117.007406,35.402536
370902,泰山区,4,370900,117.128828,36.194963
370911,岱岳区,4,370900,117.041651,36.188088
370921,宁阳县,4,370900,116.805578,35.758919
370923,东平县,4,370900,116.470211,35.937049
370982,新泰市,4,370900,117.768069,35.90953
370983,肥城市,4,370900,116.769098,36.181975
371002,环翠区,4,371000,122.123115,37.501735
371003,文登区,4,371000,122.08832,37.196032
371071,威海火炬高技术产业开发区,4,371000,,
371072,威海经济技术开发区,4,371000,,
371073,威海临港经济技术开发区,4,371000,,
371082,荣成市,4,371000,122.487036,37.165698
371083,乳山市,4,371000,121.539557,36.920329
371102,东港区,4,371100,119.462287,35.426037
371103,岚山区,4,371100,119.31881,35.121985
371121,五莲县,4,371100,119.213673,35.760154
371122,莒县,4,371100,118.869059,35.59125
371171,日照经济技术开发区,4,371100,,
371302,兰山区,4,371300,118.347332,35.052797
371311,罗庄区,4,371300,118.284693,34.997061
371312,河东区,4,371300,118.403073,35.088936
371321,沂南县,4,371300,118.465259,35.550078
371322,郯城县,4,371300,118.390701,34.619281
371323,沂水县,4,371300,118.628142,35.790919
371324,兰陵县,4,371300,118.070912,34.858235
371325,费县,4,371300,117.9776,35.265851
371326,平邑县,4,371300,117.615201,35.516849
371327,莒南县,4,371300,118.835166,35.206252
371328,蒙阴县,4,371300,117.953367,35.720128
371329,临沭县,4,371300,118.650828,34.920171
371371,临沂高新技术产业开发区,4,371300,,
371402,德城区,4,371400,116.299558,37.451051
371403,陵城区,4,371400,116.576148,37.336444
371422,宁津县,4,371400,116.800279,37.652456
371423,庆云县,4,371400,117.384163,37.774376
371424,临邑县,4,371400,116.866568,37.190139
371425,齐河县,4,371400,116.762767,36.784164
371426,平原县,4,371400,116.434016,37.165453
371427,夏津县,4,371400,116.001796,36.948013
371428,武城县,4,371400,116.069312,37.213398
371471,德州经济技术开发区,4,371400,,
371472,德州运河经济开发区,4,371400,,
371481,乐陵市,4,371400,117.232085,37.729769
371482,禹城市,4,371400,116.638558,36.934198
371502,东昌府区,4,371500,116.006399,36.412737
371503,茌平区,4,371500,116.254865,36.580814
371521,阳谷县,4,371500,115.791822,36.114392
371522,莘县,4,371500,115.669843,36.233711
371524,东阿县,4,371500,116.247655,36.335198
371525,冠县,4,371500,115.441684,36.484011
371526,高唐县,4,371500,116.230126,36.84715
371581,临清市,4,371500,115.704982,36.83828
371602,滨城区,4,371600,118.019567,37.431997
371603,沾化区,4,371600,118.098962,37.698952
371621,惠民县,4,371600,117.593744,37.47528
371622,阳信县,4,371600,117.603407,37.632773
371623,无棣县,4,371600,117.625846,37.770579
371625,博兴县,4,371600,118.110715,37.154529
371681,邹平市,4,371600,117.74313,36.863393
371702,牡丹区,4,371700,115.417021,35.251911
371703,定陶区,4,371700,115.583172,35.105742
371721,曹县,4,371700,115.556393,34.85875
371722,单县,4,371700,116.106396,34.779282
371723,成武县,4,371700,115.889775,34.95278
371724,巨野县,4,371700,116.062585,35.388543
371725,郓城县,4,371700,115.938939,35.575276
371726,鄄城县,4,371700,115.544507,35.534088
371728,东明县,4,371700,115.107402,35.275664
371771,菏泽经济技术开发区,4,371700,,
371772,菏泽高新技术开发区,4,371700,,
410102,中原区,4,410100,113.612966,34.74828
410103,二七区,4,410100,113.640177,34.724138
410104,管城回族区,4,410100,113.677446,34.754436
410105,金水区,4,410100,113.6603,34.800415
410106,上街区,4,410100,113.309185,34.803514
410108,惠济区,4,410100,113.617055,34.867994
410122,中牟县,4,410100,113.975798,34.720535
410171,郑州经济技术开发区,4,410100,,
410172,郑州高新技术产业开发区,4,410100,,
410173,郑州航空港经济综合实验区,4,410100,,
410181,巩义市,4,410100,113.022354,34.748207
410182,荥阳市,4,410100,113.383385,34.7866
410183,新密市,4,410100,113.390932,34.540216
410184,新郑市,4,410100,113.74024,34.396479
410185,登封市,4,410100,113.05056,34.454877
410202,龙亭区,4,410200,114.355378,34.815515
410203,顺河回族区,4,410200,114.360824,34.795933
410204,鼓楼区,4,410200,114.348356,34.788473
410205,禹王台区,4,410200,114.348105,34.777052
410212,祥符区,4,410200,114.441406,34.757546
410221,杞县,4,410200,114.782629,34.549731
410222,通许县,4,410200,114.47315,34.502053
410223,尉氏县,4,410200,114.19305,34.411437
410225,兰考县,4,410200,114.818228,34.856372
410302,老城区,4,410300,112.469071,34.683645
410303,西工区,4,410300,112.428183,34.659959
410304,瀍河回族区,4,410300,112.500131,34.679773
410305,涧西区,4,410300,112.395766,34.658177
410307,偃师区,4,410300,112.789375,34.72715
410308,孟津区,4,410300,112.44525,34.825587
410311,洛龙区,4,410300,112.463833,34.619711
410323,新安县,4,410300,112.13246,34.728909
410324,栾川县,4,410300,111.615729,33.7857
410325,嵩县,4,410300,112.085432,34.134639
410326,汝阳县,4,410300,112.473013,34.154283
410327,宜阳县,4,410300,112.179187,34.51462
410328,洛宁县,4,410300,111.652958,34.389371
410329,伊川县,4,410300,112.425751,34.421741
410371,洛阳高新技术产业开发区,4,410300,,
410402,新华区,4,410400,113.296956,33.736486
410403,卫东区,4,410400,113.335316,33.735388
410404,石龙区,4,410400,112.898845,33.899247
410411,湛河区,4,410400,113.3208727,33.72568115
410421,宝丰县,4,410400,113.054538,33.869159
410422,叶县,4,410400,113.357476,33.627437
410423,鲁山县,4,410400,112.908052,33.738434
410425,郏县,4,410400,113.21261,33.971787
410471,平顶山高新技术产业开发区,4,410400,,
410472,平顶山市城乡一体化示范区,4,410400,,
410481,舞钢市,4,410400,113.516427,33.314147
410482,汝州市,4,410400,112.844696,34.16717
410502,文峰区,4,410500,114.356967,36.090593
410503,北关区,4,410500,114.355742,36.10766
410505,殷都区,4,410500,114.303454,36.109938
410506,龙安区,4,410500,114.301037,36.076937
410522,安阳县,4,410500,114.462953,36.09211
410523,汤阴县,4,410500,114.357686,35.925155
410526,滑县,4,410500,114.517977,35.576128
410527,内黄县,4,410500,114.90146,35.972016
410571,安阳高新技术产业开发区,4,410500,,
410581,林州市,4,410500,113.819275,36.084127
410602,鹤山区,4,410600,114.163133,35.954647
410603,山城区,4,410600,114.184391,35.897862
410611,淇滨区,4,410600,114.298748,35.741763
410621,浚县,4,410600,114.550611,35.677249
410622,淇县,4,410600,114.208851,35.622571
410671,鹤壁经济技术开发区,4,410600,,
410702,红旗区,4,410700,113.983358,35.306182
410703,卫滨区,4,410700,113.865666,35.301796
410704,凤泉区,4,410700,113.916183,35.384428
410711,牧野区,4,410700,113.908561,35.315614
410721,新乡县,4,410700,113.813884,35.170066
410724,获嘉县,4,410700,113.657551,35.260153
410725,原阳县,4,410700,113.939829,35.066873
410726,延津县,4,410700,114.205624,35.165876
410727,封丘县,4,410700,114.418907,35.041237
410771,新乡高新技术产业开发区,4,410700,,
410772,新乡经济技术开发区,4,410700,,
410773,新乡市平原城乡一体化示范区,4,410700,,
410781,卫辉市,4,410700,114.064584,35.398357
410782,辉县市,4,410700,113.80572,35.462964
410783,长垣市,4,410700,114.66885,35.201628
410802,解放区,4,410800,113.230555,35.240403
410803,中站区,4,410800,113.182847,35.237227
410804,马村区,4,410800,113.32212,35.257084
410811,山阳区,4,410800,113.254581,35.215054
410821,修武县,4,410800,113.447862,35.22286
410822,博爱县,4,410800,113.064701,35.170332
410823,武陟县,4,410800,113.401848,35.099458
410825,温县,4,410800,113.08067,34.93961
410871,焦作城乡一体化示范区,4,410800,,
410882,沁阳市,4,410800,112.950873,35.087569
410883,孟州市,4,410800,112.791372,34.907229
410902,华龙区,4,410900,115.074453,35.778289
410922,清丰县,4,410900,115.104602,35.886694
410923,南乐县,4,410900,115.205876,36.070219
410926,范县,4,410900,115.504081,35.85302
410927,台前县,4,410900,115.871671,35.970286
410928,濮阳县,4,410900,115.029165,35.713113
410971,河南濮阳工业园区,4,410900,,
410972,濮阳经济技术开发区,4,410900,,
411002,魏都区,4,411000,113.830826,34.047189
411003,建安区,4,411000,113.822869,34.124729
411024,鄢陵县,4,411000,114.177329,34.102985
411025,襄城县,4,411000,113.506904,33.851609
411071,许昌经济技术开发区,4,411000,,
411081,禹州市,4,411000,113.488715,34.142442
411082,长葛市,4,411000,113.813972,34.195458
411102,源汇区,4,411100,113.984164,33.572319
411103,郾城区,4,411100,114.006596,33.587697
411104,召陵区,4,411100,114.093879,33.586509
411121,舞阳县,4,411100,113.609327,33.438259
411122,临颍县,4,411100,113.931121,33.828096
411171,漯河经济技术开发区,4,411100,,
411202,湖滨区,4,411200,111.188552,34.771296
411203,陕州区,4,411200,111.103252,34.72066
411221,渑池县,4,411200,111.761753,34.767937
411224,卢氏县,4,411200,111.04522,34.051866
411271,河南三门峡经济开发区,4,411200,,
411281,义马市,4,411200,111.874726,34.747563
411282,灵宝市,4,411200,110.894225,34.517734
411302,宛城区,4,411300,112.539506,33.003564
411303,卧龙区,4,411300,112.528524,32.990313
411321,南召县,4,411300,112.429277,33.489804
411322,方城县,4,411300,113.012849,33.255387
411323,西峡县,4,411300,111.473644,33.307272
411324,镇平县,4,411300,112.234571,33.033826
411325,内乡县,4,411300,111.849354,33.044698
411326,淅川县,4,411300,111.490902,33.137831
411327,社旗县,4,411300,112.948183,33.056229
411328,唐河县,4,411300,112.80829,32.682464
411329,新野县,4,411300,112.3601,32.521282
411330,桐柏县,4,411300,113.428702,32.379164
411371,南阳高新技术产业开发区,4,411300,,
411372,南阳市城乡一体化示范区,4,411300,,
411381,邓州市,4,411300,112.08745,32.687732
411402,梁园区,4,411400,115.613609,34.444519
411403,睢阳区,4,411400,115.653258,34.389048
411421,民权县,4,411400,115.175019,34.648384
411422,睢县,4,411400,115.071957,34.446572
411423,宁陵县,4,411400,115.314221,34.461226
411424,柘城县,4,411400,115.305182,34.092015
411425,虞城县,4,411400,115.828519,34.400868
411426,夏邑县,4,411400,116.131422,34.237801
411471,豫东综合物流产业聚集区,4,411400,,
411472,河南商丘经济开发区,4,411400,,
411481,永城市,4,411400,116.449864,33.929927
411502,浉河区,4,411500,114.05867,32.116885
411503,平桥区,4,411500,114.125595,32.101005
411521,罗山县,4,411500,114.512838,32.20436
411522,光山县,4,411500,114.91934,32.010736
411523,新县,4,411500,114.879309,31.643914
411524,商城县,4,411500,115.406894,31.79832
411525,固始县,4,411500,115.654066,32.169239
411526,潢川县,4,411500,115.051683,32.131426
411527,淮滨县,4,411500,115.420101,32.474772
411528,息县,4,411500,114.740392,32.34312
411571,信阳高新技术产业开发区,4,411500,,
411602,川汇区,4,411600,114.650551,33.647679
411603,淮阳区,4,411600,114.852604,33.731543
411621,扶沟县,4,411600,114.394666,34.060062
411622,西华县,4,411600,114.529709,33.768277
411623,商水县,4,411600,114.608135,33.562072
411624,沈丘县,4,411600,115.098541,33.409805
411625,郸城县,4,411600,115.177141,33.64601
411627,太康县,4,411600,114.837946,34.064513
411628,鹿邑县,4,411600,115.484525,33.860698
411671,河南周口经济开发区,4,411600,,
411681,项城市,4,411600,114.875128,33.465609
411702,驿城区,4,411700,113.993753,32.97455
411721,西平县,4,411700,114.021492,33.387658
411722,上蔡县,4,411700,114.264381,33.262439
411723,平舆县,4,411700,114.618537,32.96344
411724,正阳县,4,411700,114.392774,32.605697
411725,确山县,4,411700,114.016818,32.82134
411726,泌阳县,4,411700,113.327144,32.723974
411727,汝南县,4,411700,114.362477,33.006808
411728,遂平县,4,411700,114.013323,33.146316
411729,新蔡县,4,411700,114.965519,32.74488
411771,河南驻马店经济开发区,4,411700,,
419001,济源市,4,419000,112.31891,35.079253
420102,江岸区,4,420100,114.282987,30.633093
420103,江汉区,4,420100,114.270763,30.601129
420104,硚口区,4,420100,114.214746,30.582559
420105,汉阳区,4,420100,114.21859,30.554287
420106,武昌区,4,420100,114.316464,30.55418
420107,青山区,4,420100,114.385424,30.639842
420111,洪山区,4,420100,114.342664,30.500642
420112,东西湖区,4,420100,114.136295,30.620079
420113,汉南区,4,420100,114.084582,30.308776
420114,蔡甸区,4,420100,114.087279,30.536395
420115,江夏区,4,420100,114.320884,30.37558
420116,黄陂区,4,420100,114.375698,30.882305
420117,新洲区,4,420100,114.801284,30.841304
420202,黄石港区,4,420200,115.065653,30.223194
420203,西塞山区,4,420200,115.110067,30.205114
420204,下陆区,4,420200,114.960914,30.174148
420205,铁山区,4,420200,114.891603,30.203152
420222,阳新县,4,420200,115.215211,29.830236
420281,大冶市,4,420200,114.98046,30.096263
420302,茅箭区,4,420300,110.813478,32.591847
420303,张湾区,4,420300,110.769132,32.652297
420304,郧阳区,4,420300,110.812101,32.834847
420322,郧西县,4,420300,110.426005,32.993095
420323,竹山县,4,420300,110.229696,32.225039
420324,竹溪县,4,420300,109.715322,32.318257
420325,房县,4,420300,110.726754,32.04017
420381,丹江口市,4,420300,111.513318,32.540287
420502,西陵区,4,420500,111.285696,30.710765
420503,伍家岗区,4,420500,111.360882,30.644048
420504,点军区,4,420500,111.268338,30.69343
420505,猇亭区,4,420500,111.434378,30.531133
420506,夷陵区,4,420500,111.326371,30.769875
420525,远安县,4,420500,111.640329,31.060904
420526,兴山县,4,420500,110.746831,31.348065
420527,秭归县,4,420500,110.97793,30.825882
420528,长阳土家族自治县,4,420500,111.20697,30.473038
420529,五峰土家族自治县,4,420500,111.07374,30.156741
420581,宜都市,4,420500,111.450128,30.378444
420582,当阳市,4,420500,111.78836,30.820893
420583,枝江市,4,420500,111.760616,30.425758
420602,襄城区,4,420600,112.134025,32.009932
420606,樊城区,4,420600,112.135241,32.045065
420607,襄州区,4,420600,112.211365,32.088651
420624,南漳县,4,420600,111.838997,31.774649
420625,谷城县,4,420600,111.653077,32.26339
420626,保康县,4,420600,111.261308,31.87831
420682,老河口市,4,420600,111.683861,32.359068
420683,枣阳市,4,420600,112.772723,32.128968
420684,宜城市,4,420600,112.256486,31.720278
420702,梁子湖区,4,420700,114.684805,30.100146
420703,华容区,4,420700,114.729945,30.53515
420704,鄂城区,4,420700,114.89157,30.400535
420802,东宝区,4,420800,112.201657,31.05187
420804,掇刀区,4,420800,112.2079,30.973397
420822,沙洋县,4,420800,112.588675,30.709167
420881,钟祥市,4,420800,112.588801,31.167006
420882,京山市,4,420800,113.119561,31.018414
420902,孝南区,4,420900,113.910769,30.91695
420921,孝昌县,4,420900,113.997794,31.258225
420922,大悟县,4,420900,114.127122,31.561179
420923,云梦县,4,420900,113.752958,31.021736
420981,应城市,4,420900,113.571864,30.928592
420982,安陆市,4,420900,113.688955,31.25565
420984,汉川市,4,420900,113.838068,30.673219
421002,沙市区,4,421000,112.251975,30.326693
421003,荆州区,4,421000,112.190282,30.352984
421022,公安县,4,421000,112.229742,30.058519
421024,江陵县,4,421000,112.424581,30.042227
421071,荆州经济技术开发区,4,421000,,
421081,石首市,4,421000,112.42538,29.720944
421083,洪湖市,4,421000,113.475984,29.827256
421087,松滋市,4,421000,111.756455,30.174717
421088,监利市,4,421000,112.904634,29.840229
421102,黄州区,4,421100,114.880104,30.434354
421121,团风县,4,421100,114.872364,30.643225
421122,红安县,4,421100,114.618134,31.288167
421123,罗田县,4,421100,115.399149,30.783047
421124,英山县,4,421100,115.680953,30.734989
421125,浠水县,4,421100,115.265155,30.452212
421126,蕲春县,4,421100,115.436423,30.226146
421127,黄梅县,4,421100,115.944219,30.070453
421171,龙感湖管理区,4,421100,,
421181,麻城市,4,421100,115.008011,31.172917
421182,武穴市,4,421100,115.595451,29.869602
421202,咸安区,4,421200,114.299002,29.852726
421221,嘉鱼县,4,421200,113.939249,29.970575
421222,通城县,4,421200,113.816811,29.2454
421223,崇阳县,4,421200,114.039484,29.556866
421224,通山县,4,421200,114.482832,29.606468
421281,赤壁市,4,421200,113.900385,29.725122
421303,曾都区,4,421300,113.371052,31.716423
421321,随县,4,421300,113.29097,31.883233
421381,广水市,4,421300,113.825977,31.617015
422801,恩施市,4,422800,109.479572,30.295148
422802,利川市,4,422800,108.936456,30.290974
422822,建始县,4,422800,109.722333,30.602195
422823,巴东县,4,422800,110.340921,31.042854
422825,宣恩县,4,422800,109.489918,29.986856
422826,咸丰县,4,422800,109.140163,29.665215
422827,来凤县,4,422800,109.407697,29.493474
422828,鹤峰县,4,422800,110.034011,29.890073
429004,仙桃市,4,429000,113.0599,30.294262
429005,潜江市,4,429000,112.781586,30.473035
429006,天门市,4,429000,112.749108,30.776358
429021,神农架林区,4,429000,110.106251,31.408207
430102,芙蓉区,4,430100,113.032605,28.185351
430103,天心区,4,430100,112.98978,28.114544
430104,岳麓区,4,430100,112.930116,28.234202
430105,开福区,4,430100,112.985284,28.257286
430111,雨花区,4,430100,113.03853,28.135795
430112,望城区,4,430100,112.83125,28.353221
430121,长沙县,4,430100,113.080555,28.246821
430181,浏阳市,4,430100,113.64328,28.163866
430182,宁乡市,4,430100,112.551887,28.277709
430202,荷塘区,4,430200,113.173169,27.856314
430203,芦淞区,4,430200,113.153455,27.785198
430204,石峰区,4,430200,113.117763,27.875513
430211,天元区,4,430200,113.082227,27.826738
430212,渌口区,4,430200,113.143832,27.699361
430223,攸县,4,430200,113.397152,27.01516
430224,茶陵县,4,430200,113.537907,26.777957
430225,炎陵县,4,430200,113.772665,26.489847
430271,云龙示范区,4,430200,,
430281,醴陵市,4,430200,113.497119,27.6457
430302,雨湖区,4,430300,112.907334,27.856115
430304,岳塘区,4,430300,112.969444,27.872013
430321,湘潭县,4,430300,112.950767,27.779669
430371,湖南湘潭高新技术产业园区,4,430300,,
430372,湘潭昭山示范区,4,430300,,
430373,湘潭九华示范区,4,430300,,
430381,湘乡市,4,430300,112.550268,27.718655
430382,韶山市,4,430300,112.525364,27.914796
430405,珠晖区,4,430400,112.620653,26.894796
430406,雁峰区,4,430400,112.613914,26.840335
430407,石鼓区,4,430400,112.597937,26.944257
430408,蒸湘区,4,430400,112.567333,26.912388
430412,南岳区,4,430400,112.737678,27.231846
430421,衡阳县,4,430400,112.370649,26.970258
430422,衡南县,4,430400,112.677572,26.739665
430423,衡山县,4,430400,112.868361,27.230225
430424,衡东县,4,430400,112.953113,27.081086
430426,祁东县,4,430400,112.090319,26.799284
430471,衡阳综合保税区,4,430400,,
430472,湖南衡阳高新技术产业园区,4,430400,,
430473,湖南衡阳松木经济开发区,4,430400,,
430481,耒阳市,4,430400,112.859806,26.422149
430482,常宁市,4,430400,112.399894,26.421717
430502,双清区,4,430500,111.496946,27.232286
430503,大祥区,4,430500,111.438892,27.222078
430511,北塔区,4,430500,111.451988,27.246244
430522,新邵县,4,430500,111.458656,27.320917
430523,邵阳县,4,430500,111.273872,26.990785
430524,隆回县,4,430500,111.032437,27.113978
430525,洞口县,4,430500,110.575962,27.060274
430527,绥宁县,4,430500,110.155532,26.582027
430528,新宁县,4,430500,110.857294,26.432913
430529,城步苗族自治县,4,430500,110.322239,26.390598
430581,武冈市,4,430500,110.632286,26.727414
430582,邵东市,4,430500,111.744268,27.259812
430602,岳阳楼区,4,430600,113.129362,29.371356
430603,云溪区,4,430600,113.272312,29.472745
430611,君山区,4,430600,113.006434,29.461017
430621,岳阳县,4,430600,113.116152,29.144681
430623,华容县,4,430600,112.540448,29.530775
430624,湘阴县,4,430600,112.909248,28.690123
430626,平江县,4,430600,113.581296,28.702018
430671,岳阳市屈原管理区,4,430600,,
430681,汨罗市,4,430600,113.067097,28.806937
430682,临湘市,4,430600,113.450461,29.476687
430702,武陵区,4,430700,111.683043,29.055332
430703,鼎城区,4,430700,111.679896,29.017596
430721,安乡县,4,430700,112.171107,29.41131
430722,汉寿县,4,430700,111.970725,28.906063
430723,澧县,4,430700,111.758806,29.633138
430724,临澧县,4,430700,111.647547,29.440813
430725,桃源县,4,430700,111.488985,28.90232
430726,石门县,4,430700,111.380056,29.584344
430771,常德市西洞庭管理区,4,430700,,
430781,津市市,4,430700,111.877957,29.606512
430802,永定区,4,430800,110.537379,29.119662
430811,武陵源区,4,430800,110.550309,29.345721
430821,慈利县,4,430800,111.139424,29.430429
430822,桑植县,4,430800,110.204804,29.414112
430902,资阳区,4,430900,112.324286,28.59149
430903,赫山区,4,430900,112.373895,28.58011
430921,南县,4,430900,112.396323,29.362396
430922,桃江县,4,430900,112.156432,28.518215
430923,安化县,4,430900,111.213296,28.374223
430971,益阳市大通湖管理区,4,430900,,
430972,湖南益阳高新技术产业园区,4,430900,,
430981,沅江市,4,430900,112.354657,28.845755
431002,北湖区,4,431000,113.010606,25.784632
431003,苏仙区,4,431000,113.042364,25.799624
431021,桂阳县,4,431000,112.733804,25.75382
431022,宜章县,4,431000,112.948806,25.40059
431023,永兴县,4,431000,113.116587,26.127155
431024,嘉禾县,4,431000,112.379216,25.616025
431025,临武县,4,431000,112.563833,25.276459
431026,汝城县,4,431000,113.685193,25.533024
431027,桂东县,4,431000,113.944792,26.077609
431028,安仁县,4,431000,113.269703,26.708569
431081,资兴市,4,431000,113.235841,25.977226
431102,零陵区,4,431100,111.629806,26.222278
431103,冷水滩区,4,431100,111.592373,26.461313
431122,东安县,4,431100,111.315893,26.392173
431123,双牌县,4,431100,111.659967,25.961909
431124,道县,4,431100,111.600866,25.526282
431125,江永县,4,431100,111.343543,25.274461
431126,宁远县,4,431100,111.945925,25.570817
431127,蓝山县,4,431100,112.195842,25.369575
431128,新田县,4,431100,112.203396,25.903965
431129,江华瑶族自治县,4,431100,111.57951,25.185257
431171,永州经济技术开发区,4,431100,,
431173,永州市回龙圩管理区,4,431100,,
431181,祁阳市,4,431100,111.840253,26.580292
431202,鹤城区,4,431200,110.040099,27.578581
431221,中方县,4,431200,109.945436,27.440554
431222,沅陵县,4,431200,110.393782,28.452103
431223,辰溪县,4,431200,110.183159,28.006235
431224,溆浦县,4,431200,110.594419,27.908869
431225,会同县,4,431200,109.734724,26.887156
431226,麻阳苗族自治县,4,431200,109.817703,27.857666
431227,新晃侗族自治县,4,431200,109.174808,27.352094
431228,芷江侗族自治县,4,431200,109.684696,27.443429
431229,靖州苗族侗族自治县,4,431200,109.696249,26.575111
431230,通道侗族自治县,4,431200,109.784409,26.158032
431271,怀化市洪江管理区,4,431200,,
431281,洪江市,4,431200,109.836475,27.209385
431302,娄星区,4,431300,112.001922,27.730208
431321,双峰县,4,431300,112.174265,27.457996
431322,新化县,4,431300,111.327674,27.725416
431381,冷水江市,4,431300,111.459199,27.656017
431382,涟源市,4,431300,111.663837,27.693813
433101,吉首市,4,433100,109.698348,28.261948
433122,泸溪县,4,433100,110.219619,28.216109
433123,凤凰县,4,433100,109.580815,27.957441
433124,花垣县,4,433100,109.482378,28.57191
433125,保靖县,4,433100,109.660433,28.699939
433126,古丈县,4,433100,109.95072,28.616971
